vehicle_id,time,from_node,to_node,begin_interval,end_interval,interval
7780,2761,330046500,332639850,2700,3600,3
7781,2761,330045311,8220941,2700,3600,3
7782,2762,297447184,6329296611,2700,3600,3
7783,2762,2341789778,6304257804,2700,3600,3
7784,2762,330043310,291379924,2700,3600,3
7785,2763,330043955,2316163380,2700,3600,3
7786,2763,330042632,429784164,2700,3600,3
7787,2763,6793225631,330041794,2700,3600,3
7788,2764,2640929732,514200384,2700,3600,3
7789,2764,324550942,5354357258,2700,3600,3
7790,2766,1404484701,514184920,2700,3600,3
7791,2766,6111414502,330045454,2700,3600,3
7792,2766,330045111,330045984,2700,3600,3
7793,2766,330040554,330045311,2700,3600,3
7794,2767,cluster_3234018651_330293737,2412315513,2700,3600,3
7795,2767,1404484715,330043956,2700,3600,3
7796,2767,7963162224,330042932,2700,3600,3
7797,2768,330040914,6793225631,2700,3600,3
7798,2768,2110802894,976528927,2700,3600,3
7799,2768,9213952034,2672744432,2700,3600,3
7800,2768,330046229,cluster_330045496_330045504_5200254966_5200254968,2700,3600,3
7801,2769,9152533590,330045454,2700,3600,3
7802,2769,330042632,cluster_330045282_330045762,2700,3600,3
7803,2769,292257022,2412315513,2700,3600,3
7804,2771,330044693,360477824,2700,3600,3
7805,2772,361191300,2672744432,2700,3600,3
7806,2772,330045111,2672744432,2700,3600,3
7807,2772,330042756,330043198,2700,3600,3
7808,2772,cluster_291381188_330041233,975711395,2700,3600,3
7809,2772,297305382,1404484723,2700,3600,3
7810,2773,330041266,402003813,2700,3600,3
7811,2773,330045368,8199646276,2700,3600,3
7812,2773,248516341,330043064,2700,3600,3
7813,2774,330042369,330040956,2700,3600,3
7814,2774,9213952034,1404484723,2700,3600,3
7815,2774,21608373,2412315513,2700,3600,3
7816,2774,3269693759,9152533590,2700,3600,3
7817,2774,2670815545,11231981,2700,3600,3
7818,2774,330045984,330041707,2700,3600,3
7819,2775,330043198,976528927,2700,3600,3
7820,2775,360477824,248516341,2700,3600,3
7821,2775,9201686689,9213952034,2700,3600,3
7822,2775,1404484701,2672744432,2700,3600,3
7823,2775,2670815564,360438835,2700,3600,3
7824,2775,330045311,2345175512,2700,3600,3
7825,2776,2546875470,1870777763,2700,3600,3
7826,2776,360477758,514184883,2700,3600,3
7827,2777,cluster_330041132_330267660_418091425,976528927,2700,3600,3
7828,2778,361191300,2412315513,2700,3600,3
7829,2778,2670815545,330046229,2700,3600,3
7830,2779,330045345,3878025247,2700,3600,3
7831,2779,330045311,360477824,2700,3600,3
7832,2780,360477758,5528062124,2700,3600,3
7833,2780,4812389444,2345175512,2700,3600,3
7834,2780,322943549,578673912,2700,3600,3
7835,2780,6793225631,2345175512,2700,3600,3
7836,2781,4871254737,330036595,2700,3600,3
7837,2781,7963162224,975711395,2700,3600,3
7838,2782,330040563,330041266,2700,3600,3
7839,2783,9213952034,2167263401,2700,3600,3
7840,2783,2670815545,330046001,2700,3600,3
7841,2783,361191300,976528927,2700,3600,3
7842,2783,1404484723,9213952034,2700,3600,3
7843,2783,329590188,297305382,2700,3600,3
7844,2784,330043955,7963162224,2700,3600,3
7845,2784,2670815564,330043393,2700,3600,3
7846,2784,976528927,9171417825,2700,3600,3
7847,2784,360474078,330043956,2700,3600,3
7848,2785,329983499,5528062124,2700,3600,3
7849,2785,9213952034,2412315513,2700,3600,3
7850,2786,330042756,330045323,2700,3600,3
7851,2786,330040563,255364799,2700,3600,3
7852,2786,5354357258,330042642,2700,3600,3
7853,2786,6164272867,330045927,2700,3600,3
7854,2786,330045927,4871254737,2700,3600,3
7855,2787,2672744432,330042642,2700,3600,3
7856,2787,6164272867,330044636,2700,3600,3
7857,2787,429784164,21608373,2700,3600,3
7858,2787,330040563,414271220,2700,3600,3
7859,2788,330043064,330042632,2700,3600,3
7860,2788,330043198,330040727,2700,3600,3
7861,2788,5490669837,330045400,2700,3600,3
7862,2788,330042917,330042413,2700,3600,3
7863,2789,330042835,330044936,2700,3600,3
7864,2790,330046229,8132449074,2700,3600,3
7865,2790,330045423,2167263401,2700,3600,3
7866,2790,7963162224,330042756,2700,3600,3
7867,2790,976528927,7131789198,2700,3600,3
7868,2791,330043955,8220941,2700,3600,3
7869,2791,360474078,6138125018,2700,3600,3
7870,2791,2110802894,2412315513,2700,3600,3
7871,2792,6126996586,5354357258,2700,3600,3
7872,2792,2723670750,330045311,2700,3600,3
7873,2792,330046001,4812389444,2700,3600,3
7874,2793,330042835,2475219070,2700,3600,3
7875,2793,514184883,361191300,2700,3600,3
7876,2793,330045311,9201686689,2700,3600,3
7877,2794,255364799,361191300,2700,3600,3
7878,2795,330042642,3349691312,2700,3600,3
7879,2796,361191300,292257022,2700,3600,3
7880,2796,330043198,9213952034,2700,3600,3
7881,2796,1404484715,21608373,2700,3600,3
7882,2796,330044693,1404484723,2700,3600,3
7883,2797,4522072353,330045927,2700,3600,3
7884,2797,329983499,330045323,2700,3600,3
7885,2797,330041106,5528062124,2700,3600,3
7886,2797,330036595,330046500,2700,3600,3
7887,2797,6113530410,3878025247,2700,3600,3
7888,2798,2672744468,255364799,2700,3600,3
7889,2798,2559588578,330045927,2700,3600,3
7890,2799,4812389444,976528927,2700,3600,3
7891,2799,2345175512,5528062124,2700,3600,3
7892,2799,330045984,330043393,2700,3600,3
7893,2800,cluster_330045282_330045762,2344573460,2700,3600,3
7894,2800,514184883,330042642,2700,3600,3
7895,2800,3037609402,330041440,2700,3600,3
7896,2801,5354357258,323378327,2700,3600,3
7897,2801,514200384,1404484701,2700,3600,3
7898,2801,329983499,255364799,2700,3600,3
7899,2803,330043310,360477894,2700,3600,3
7900,2803,1870777763,2475219070,2700,3600,3
7901,2803,330041179,330043437,2700,3600,3
7902,2804,7963162224,2559588578,2700,3600,3
7903,2804,3037609402,7963162224,2700,3600,3
7904,2804,9213952034,9201686689,2700,3600,3
7905,2804,2110802894,330044315,2700,3600,3
7906,2804,360477894,1870777763,2700,3600,3
7907,2805,330041179,3878025247,2700,3600,3
7908,2805,6113530410,330042642,2700,3600,3
7909,2805,330041179,514184883,2700,3600,3
7910,2806,255364799,330043310,2700,3600,3
7911,2806,329983499,330043310,2700,3600,3
7912,2806,330044047,514200384,2700,3600,3
7913,2806,4829152620,330043955,2700,3600,3
7914,2806,402003813,2345175512,2700,3600,3
7915,2806,2672744432,329983499,2700,3600,3
7916,2806,6113530410,429784164,2700,3600,3
7917,2806,330041179,292257022,2700,3600,3
7918,2807,578673912,332236883,2700,3600,3
7919,2807,1423873864,2412315513,2700,3600,3
7920,2808,21608373,8132449074,2700,3600,3
7921,2809,2670815505,323378174,2700,3600,3
7922,2809,3878025247,330044315,2700,3600,3
7923,2809,330046001,330040554,2700,3600,3
7924,2810,2672744468,2345175512,2700,3600,3
7925,2810,330040978,330042596,2700,3600,3
7926,2810,330045423,330045454,2700,3600,3
7927,2810,2670815564,360477894,2700,3600,3
7928,2811,3269693759,414271220,2700,3600,3
7929,2811,3037609402,361191300,2700,3600,3
7930,2811,330042632,2345175512,2700,3600,3
7931,2811,3830640674,330045652,2700,3600,3
7932,2811,330045454,5022920587,2700,3600,3
7933,2811,429784164,330041179,2700,3600,3
7934,2812,2672744468,7963162224,2700,3600,3
7935,2812,255364799,3878025247,2700,3600,3
7936,2812,514200384,292257022,2700,3600,3
7937,2813,330042596,330036595,2700,3600,3
7938,2813,4812389444,360474078,2700,3600,3
7939,2813,330045300,330041106,2700,3600,3
7940,2813,9213952034,1423873864,2700,3600,3
7941,2814,2723670750,414271220,2700,3600,3
7942,2814,3139882142,2672744432,2700,3600,3
7943,2814,5470397558,330041179,2700,3600,3
7944,2814,330043393,330045652,2700,3600,3
7945,2814,322685005,5470397558,2700,3600,3
7946,2815,6329296611,429784164,2700,3600,3
7947,2815,330043393,297305382,2700,3600,3
7948,2816,330041179,330043393,2700,3600,3
7949,2816,6793225631,330044091,2700,3600,3
7950,2817,330042642,514184883,2700,3600,3
7951,2817,4522072353,330041266,2700,3600,3
7952,2818,2510047363,6304257800,2700,3600,3
7953,2818,330041106,1404484711,2700,3600,3
7954,2818,514184883,330042596,2700,3600,3
7955,2819,330045311,292257022,2700,3600,3
7956,2819,2344573460,2344597051,2700,3600,3
7957,2819,330043198,9213952034,2700,3600,3
7958,2820,330045927,8199646276,2700,3600,3
7959,2820,3139882142,1404484723,2700,3600,3
7960,2820,297447184,1157945201,2700,3600,3
7961,2820,330041106,402003813,2700,3600,3
7962,2821,514200384,5528062124,2700,3600,3
7963,2821,6989036711,361191300,2700,3600,3
7964,2822,1870777763,2110802894,2700,3600,3
7965,2822,292257022,330045652,2700,3600,3
7966,2822,2475219070,332236883,2700,3600,3
7967,2823,402003813,1157945201,2700,3600,3
7968,2823,402003813,514184883,2700,3600,3
7969,2823,324550942,1870777763,2700,3600,3
7970,2823,2345175512,7963162224,2700,3600,3
7971,2824,360474078,330036595,2700,3600,3
7972,2824,360477894,2167263401,2700,3600,3
7973,2824,2345175512,322685005,2700,3600,3
7974,2824,330045111,2670815505,2700,3600,3
7975,2825,330043171,3878025247,2700,3600,3
7976,2825,330044636,322943549,2700,3600,3
7977,2826,255364799,976528927,2700,3600,3
7978,2826,330040967,2344597051,2700,3600,3
7979,2826,2510047363,976528927,2700,3600,3
7980,2827,2475219070,9213952034,2700,3600,3
7981,2827,3830640674,402003813,2700,3600,3
7982,2827,330041707,1404484715,2700,3600,3
7983,2829,330045454,6164272867,2700,3600,3
7984,2829,322943549,3139882142,2700,3600,3
7985,2829,330042713,330045927,2700,3600,3
7986,2830,cluster_3234018651_330293737,5470397558,2700,3600,3
7987,2830,1404484701,6304257804,2700,3600,3
7988,2830,514184920,330042642,2700,3600,3
7989,2830,329983499,2412315513,2700,3600,3
7990,2830,6138125018,330041106,2700,3600,3
7991,2831,5528062124,1404484711,2700,3600,3
7992,2832,330045454,1404484701,2700,3600,3
7993,2832,1404484723,1157945201,2700,3600,3
7994,2833,329983499,297305382,2700,3600,3
7995,2833,330041794,330046500,2700,3600,3
7996,2833,330045269,6126996586,2700,3600,3
7997,2833,332639850,578673912,2700,3600,3
7998,2834,291379924,5528062124,2700,3600,3
7999,2834,514200384,6989036711,2700,3600,3
8000,2834,330043393,8220941,2700,3600,3
8001,2835,2672744468,330041106,2700,3600,3
8002,2835,9201686689,3139882142,2700,3600,3
8003,2835,1199475134,330041854,2700,3600,3
8004,2835,330045345,5490669837,2700,3600,3
8005,2835,5528062124,330046500,2700,3600,3
8006,2835,21608373,7963162224,2700,3600,3
8007,2836,332639850,330045423,2700,3600,3
8008,2836,330046500,330042756,2700,3600,3
8009,2837,255364799,330044636,2700,3600,3
8010,2837,34821710,3830640674,2700,3600,3
8011,2837,6164272867,11231981,2700,3600,3
8012,2837,514200384,361191300,2700,3600,3
8013,2837,330043171,11231981,2700,3600,3
8014,2838,330044636,cluster_330045496_330045504_5200254966_5200254968,2700,3600,3
8015,2838,330040563,9152533590,2700,3600,3
8016,2838,578673912,21608373,2700,3600,3
8017,2839,330041440,9171417825,2700,3600,3
8018,2840,3349691312,330044091,2700,3600,3
8019,2840,330041266,10981451,2700,3600,3
8020,2840,6793225631,2475219070,2700,3600,3
8021,2840,1423873864,330040727,2700,3600,3
8022,2840,360477758,330043198,2700,3600,3
8023,2840,330045345,2475219070,2700,3600,3
8024,2841,330043393,5528062124,2700,3600,3
8025,2841,5470397558,360477824,2700,3600,3
8026,2841,330042642,291379924,2700,3600,3
8027,2841,2316163380,8132449074,2700,3600,3
8028,2842,6793225631,514200384,2700,3600,3
8029,2843,2110802894,330041266,2700,3600,3
8030,2844,324550942,1404484711,2700,3600,3
8031,2844,330041707,6111414502,2700,3600,3
8032,2844,2412315513,323378327,2700,3600,3
8033,2844,323378327,330045927,2700,3600,3
8034,2845,330043266,3878025247,2700,3600,3
8035,2845,2546875470,1404484701,2700,3600,3
8036,2845,5528062124,9213952034,2700,3600,3
8037,2845,330042642,255364799,2700,3600,3
8038,2845,1199475134,330040563,2700,3600,3
8039,2846,2670815505,1199475134,2700,3600,3
8040,2847,4871254737,330045984,2700,3600,3
8041,2847,329983499,330040914,2700,3600,3
8042,2847,297447184,330045345,2700,3600,3
8043,2847,9201686689,4871254737,2700,3600,3
8044,2848,330043064,cluster_330045131_330045136,2700,3600,3
8045,2848,360477824,3878025247,2700,3600,3
8046,2848,514184883,11231981,2700,3600,3
8047,2850,2546875470,2167263401,2700,3600,3
8048,2850,4522072353,297305382,2700,3600,3
8049,2851,322685005,360477824,2700,3600,3
8050,2851,514200384,330043310,2700,3600,3
8051,2851,330036595,2672744432,2700,3600,3
8052,2851,976528927,2110802894,2700,3600,3
8053,2851,21608373,6111414502,2700,3600,3
8054,2852,2559588578,402003813,2700,3600,3
8055,2852,330040563,976528927,2700,3600,3
8056,2853,330046229,360477758,2700,3600,3
8057,2853,330045400,6793225631,2700,3600,3
8058,2853,330043393,2345175512,2700,3600,3
8059,2853,cluster_330045131_330045136,6770075859,2700,3600,3
8060,2853,255364799,330046229,2700,3600,3
8061,2853,330043023,330042932,2700,3600,3
8062,2854,330043955,330041106,2700,3600,3
8063,2854,360477824,2344573460,2700,3600,3
8064,2855,414271220,2640929732,2700,3600,3
8065,2855,2341789778,34821710,2700,3600,3
8066,2856,514200384,330043198,2700,3600,3
8067,2856,6793225631,330044047,2700,3600,3
8068,2856,4871254737,2670815564,2700,3600,3
8069,2856,cluster_330045496_330045504_5200254966_5200254968,360474078,2700,3600,3
8070,2857,6111414502,2167263401,2700,3600,3
8071,2857,3139882142,330043198,2700,3600,3
8072,2858,330044091,330044047,2700,3600,3
8073,2858,6113530410,330041707,2700,3600,3
8074,2858,1404484723,323378327,2700,3600,3
8075,2859,2559588578,330040563,2700,3600,3
8076,2859,2559588578,330041794,2700,3600,3
8077,2860,2345175512,2167263401,2700,3600,3
8078,2860,292257022,3139882142,2700,3600,3
8079,2860,330042917,297305382,2700,3600,3
8080,2861,4812389444,330045111,2700,3600,3
8081,2861,3878025247,2316163380,2700,3600,3
8082,2862,5528062124,330042713,2700,3600,3
8083,2862,330043064,6778082404,2700,3600,3
8084,2862,360477894,330043198,2700,3600,3
8085,2862,578673912,330040914,2700,3600,3
8086,2862,330045323,1157945201,2700,3600,3
8087,2863,332236883,330041707,2700,3600,3
8088,2863,cluster_3234018651_330293737,330045423,2700,3600,3
8089,2863,6113530410,7963162224,2700,3600,3
8090,2863,3878025247,330036595,2700,3600,3
8091,2863,248516341,2670815564,2700,3600,3
8092,2863,9213952034,21608373,2700,3600,3
8093,2865,2475219070,330045345,2700,3600,3
8094,2865,330043064,332639850,2700,3600,3
8095,2865,330045269,248516341,2700,3600,3
8096,2866,330043849,4812389444,2700,3600,3
8097,2866,329983499,578673912,2700,3600,3
8098,2866,6778082404,330041854,2700,3600,3
8099,2866,360477894,7963162224,2700,3600,3
8100,2866,9201686689,330045423,2700,3600,3
8101,2867,330045368,8220941,2700,3600,3
8102,2867,330044523,1404484701,2700,3600,3
8103,2868,330042835,1404484723,2700,3600,3
8104,2868,414271220,6111414502,2700,3600,3
8105,2868,360438835,514184920,2700,3600,3
8106,2869,330044636,2670815545,2700,3600,3
8107,2870,2670815545,2110802894,2700,3600,3
8108,2870,3878025247,3037609402,2700,3600,3
8109,2871,3269693759,6989036711,2700,3600,3
8110,2871,6989036711,514184883,2700,3600,3
8111,2871,360477824,11231981,2700,3600,3
8112,2872,1423873864,414271220,2700,3600,3
8113,2872,5528062124,5022920587,2700,3600,3
8114,2873,2670815564,21608373,2700,3600,3
8115,2873,330036595,330040914,2700,3600,3
8116,2873,330043310,cluster_330045496_330045504_5200254966_5200254968,2700,3600,3
8117,2873,332639850,8220941,2700,3600,3
8118,2875,6126996586,2167263401,2700,3600,3
8119,2876,2670815564,8199646276,2700,3600,3
8120,2877,2670815564,cluster_330045282_330045762,2700,3600,3
8121,2877,414271220,2670815564,2700,3600,3
8122,2877,330045269,5528062124,2700,3600,3
8123,2877,7963162224,322943549,2700,3600,3
8124,2877,2412315513,6161985980,2700,3600,3
8125,2878,578673912,514184883,2700,3600,3
8126,2878,330043437,330044636,2700,3600,3
8127,2878,5528062124,330045423,2700,3600,3
8128,2879,7963162224,330044936,2700,3600,3
8129,2879,3139882142,2167263401,2700,3600,3
8130,2879,2345175512,324550942,2700,3600,3
8131,2879,330041106,7963162224,2700,3600,3
8132,2880,6126996586,292257022,2700,3600,3
8133,2880,330042917,330045368,2700,3600,3
8134,2880,2345175512,330042632,2700,3600,3
8135,2880,cluster_330045131_330045136,6138125018,2700,3600,3
8136,2881,34821710,cluster_330045131_330045136,2700,3600,3
8137,2881,330044636,360477894,2700,3600,3
8138,2882,330044636,1157945201,2700,3600,3
8139,2883,6164272867,330041266,2700,3600,3
8140,2884,330040563,5354357258,2700,3600,3
8141,2884,330045984,330041707,2700,3600,3
8142,2887,5022920587,297447184,2700,3600,3
8143,2887,7131789198,6113530410,2700,3600,3
8144,2887,1404484715,332639850,2700,3600,3
8145,2887,330043064,2670815505,2700,3600,3
8146,2888,21608373,330042642,2700,3600,3
8147,2888,3878025247,2546875545,2700,3600,3
8148,2888,330043393,429784164,2700,3600,3
8149,2888,6138125018,2345175512,2700,3600,3
8150,2888,330043956,332639850,2700,3600,3
8151,2889,4829152620,9213952034,2700,3600,3
8152,2889,9213952034,429784164,2700,3600,3
8153,2890,330042413,6770075859,2700,3600,3
8154,2890,2345175512,330042642,2700,3600,3
8155,2890,330040956,330045311,2700,3600,3
8156,2890,8132449074,2344597051,2700,3600,3
8157,2890,330042413,2670815564,2700,3600,3
8158,2890,360477758,2167263401,2700,3600,3
8159,2890,cluster_3234018651_330293737,4027663361,2700,3600,3
8160,2891,330043955,330042835,2700,3600,3
8161,2891,8132449074,4871254737,2700,3600,3
8162,2892,6793225631,cluster_330045496_330045504_5200254966_5200254968,2700,3600,3
8163,2892,330043955,2412315513,2700,3600,3
8164,2892,9213952034,4812389444,2700,3600,3
8165,2892,330042642,9171417825,2700,3600,3
8166,2893,2110802894,330045269,2700,3600,3
8167,2893,cluster_330045131_330045136,330042642,2700,3600,3
8168,2893,330040914,2412315513,2700,3600,3
8169,2893,2412315513,330040554,2700,3600,3
8170,2893,330045323,9201686689,2700,3600,3
8171,2894,330042642,330042932,2700,3600,3
8172,2894,292257022,4871254737,2700,3600,3
8173,2894,5528062124,2341789778,2700,3600,3
8174,2894,6113530410,cluster_330045131_330045136,2700,3600,3
8175,2895,2670815564,330042835,2700,3600,3
8176,2895,330042932,1404484715,2700,3600,3
8177,2896,2672744468,329983499,2700,3600,3
8178,2896,2167263401,360477758,2700,3600,3
8179,2897,cluster_3234018651_330293737,330042932,2700,3600,3
8180,2897,9201686689,360477824,2700,3600,3
8181,2897,360477758,330042642,2700,3600,3
8182,2898,1199475134,2345175512,2700,3600,3
8183,2899,330045984,330044693,2700,3600,3
8184,2899,514200384,4871254737,2700,3600,3
8185,2899,360477824,330040978,2700,3600,3
8186,2899,330045111,1423873864,2700,3600,3
8187,2900,330046500,330041440,2700,3600,3
8188,2901,330042413,330041707,2700,3600,3
8189,2901,330046001,2670815545,2700,3600,3
8190,2902,330044523,330042642,2700,3600,3
8191,2902,976528927,6989036711,2700,3600,3
8192,2902,330043393,361191300,2700,3600,3
8193,2902,330042642,255364799,2700,3600,3
8194,2902,360474078,3787401132,2700,3600,3
8195,2903,360477894,10981451,2700,3600,3
8196,2903,2316163380,2672744468,2700,3600,3
8197,2903,330040978,330044523,2700,3600,3
8198,2904,330043955,514200384,2700,3600,3
8199,2905,330042932,330042917,2700,3600,3
8200,2905,4452226084,21608373,2700,3600,3
8201,2905,360477824,330042642,2700,3600,3
8202,2905,2110802894,6304257804,2700,3600,3
8203,2906,1199475134,8220941,2700,3600,3
8204,2907,cluster_330045131_330045136,330046001,2700,3600,3
8205,2908,330043198,1199475134,2700,3600,3
8206,2908,330041106,8132449074,2700,3600,3
8207,2908,330045269,578673912,2700,3600,3
8208,2908,360477824,2510047363,2700,3600,3
8209,2909,330045927,6111414502,2700,3600,3
8210,2909,330044047,332639850,2700,3600,3
8211,2909,4027663361,330041106,2700,3600,3
8212,2909,5528062124,330042835,2700,3600,3
8213,2910,330042642,297447184,2700,3600,3
8214,2910,2344573460,2167263401,2700,3600,3
8215,2911,330042932,330045927,2700,3600,3
8216,2911,1423873864,cluster_330045496_330045504_5200254966_5200254968,2700,3600,3
8217,2911,3878025247,2670815545,2700,3600,3
8218,2912,2344597051,2412315513,2700,3600,3
8219,2912,6111414502,330043198,2700,3600,3
8220,2912,330043310,330045927,2700,3600,3
8221,2912,7131789198,1870777763,2700,3600,3
8222,2912,330045423,330044636,2700,3600,3
8223,2913,330036595,6113530410,2700,3600,3
8224,2913,1423873864,332639850,2700,3600,3
8225,2913,323378174,514184883,2700,3600,3
8226,2914,330041084,cluster_330045496_330045504_5200254966_5200254968,2700,3600,3
8227,2914,514200384,4812389444,2700,3600,3
8228,2914,4871254737,2672744432,2700,3600,3
8229,2914,7963162224,330041440,2700,3600,3
8230,2915,414271220,324550942,2700,3600,3
8231,2915,330045311,330043310,2700,3600,3
8232,2915,330041440,330043310,2700,3600,3
8233,2915,21608373,578673912,2700,3600,3
8234,2916,4812389444,360474078,2700,3600,3
8235,2916,330042835,2412315513,2700,3600,3
8236,2917,1404484701,2345175512,2700,3600,3
8237,2917,330042932,360477758,2700,3600,3
8238,2917,5528062124,7131789198,2700,3600,3
8239,2917,6164272867,330046229,2700,3600,3
8240,2917,330040563,330045311,2700,3600,3
8241,2918,360477894,2345175512,2700,3600,3
8242,2918,514200384,330045423,2700,3600,3
8243,2919,2167263401,330045454,2700,3600,3
8244,2920,360477894,21608373,2700,3600,3
8245,2920,330046003,1404484723,2700,3600,3
8246,2921,329983499,330045300,2700,3600,3
8247,2921,2412315513,6793225631,2700,3600,3
8248,2922,330044047,cluster_330041145_330044386,2700,3600,3
8249,2922,cluster_330045131_330045136,330044636,2700,3600,3
8250,2922,4871254737,429784164,2700,3600,3
8251,2923,578673912,330044091,2700,3600,3
8252,2923,514200384,cluster_330045496_330045504_5200254966_5200254968,2700,3600,3
8253,2923,6111414502,9213952034,2700,3600,3
8254,2923,2546875545,8199646276,2700,3600,3
8255,2924,414271220,330045423,2700,3600,3
8256,2924,402003813,cluster_330041145_330044386,2700,3600,3
8257,2924,2546875545,323378327,2700,3600,3
8258,2924,1404484701,255364799,2700,3600,3
8259,2924,2344597051,578673912,2700,3600,3
8260,2925,10981451,248516341,2700,3600,3
8261,2925,9201686689,4027663361,2700,3600,3
8262,2926,248516341,1423873864,2700,3600,3
8263,2926,330045311,330042642,2700,3600,3
8264,2926,330043310,330045927,2700,3600,3
8265,2926,6164272867,9171417825,2700,3600,3
8266,2926,330042642,330044047,2700,3600,3
8267,2926,414271220,330036595,2700,3600,3
8268,2926,2672744432,324550942,2700,3600,3
8269,2927,514200384,2546875470,2700,3600,3
8270,2927,255364799,2670815545,2700,3600,3
8271,2929,330043198,5022920587,2700,3600,3
8272,2929,21608373,330044523,2700,3600,3
8273,2929,330041440,7131789198,2700,3600,3
8274,2929,6113530410,330042756,2700,3600,3
8275,2930,330041106,9152533590,2700,3600,3
8276,2930,330040563,2672744432,2700,3600,3
8277,2930,514184883,323378327,2700,3600,3
8278,2932,255364799,5528062124,2700,3600,3
8279,2932,297447184,330040554,2700,3600,3
8280,2932,360438835,329983499,2700,3600,3
8281,2932,330042756,975711395,2700,3600,3
8282,2933,330043266,3830640674,2700,3600,3
8283,2933,360474078,330045111,2700,3600,3
8284,2934,2316163380,cluster_330045496_330045504_5200254966_5200254968,2700,3600,3
8285,2934,3878025247,291379924,2700,3600,3
8286,2934,330045984,332236883,2700,3600,3
8287,2934,330043064,292257022,2700,3600,3
8288,2934,1423873864,3878025247,2700,3600,3
8289,2935,6113530410,330046001,2700,3600,3
8290,2935,1199475134,2412315513,2700,3600,3
8291,2935,330041106,330040563,2700,3600,3
8292,2935,330046001,6793225631,2700,3600,3
8293,2935,361191300,330042632,2700,3600,3
8294,2935,10981451,cluster_330045131_330045136,2700,3600,3
8295,2936,cluster_330045131_330045136,3037609402,2700,3600,3
8296,2938,514184920,330042713,2700,3600,3
8297,2938,5528062124,323378327,2700,3600,3
8298,2938,330042596,5528062124,2700,3600,3
8299,2938,291379924,330041179,2700,3600,3
8300,2938,9213952034,330041266,2700,3600,3
8301,2938,cluster_330045282_330045762,4812389444,2700,3600,3
8302,2939,3037609402,248516341,2700,3600,3
8303,2939,330043198,1199475134,2700,3600,3
8304,2939,330042932,21608373,2700,3600,3
8305,2940,4813181314,6161985980,2700,3600,3
8306,2940,360477894,2412315513,2700,3600,3
8307,2940,360439481,34821710,2700,3600,3
8308,2941,332236883,330042835,2700,3600,3
8309,2941,323378327,9152533590,2700,3600,3
8310,2942,330043198,330043849,2700,3600,3
8311,2942,5354357258,330043064,2700,3600,3
8312,2942,323378327,6113530410,2700,3600,3
8313,2942,6126996586,330043393,2700,3600,3
8314,2942,361191300,2110802894,2700,3600,3
8315,2942,6793225631,330042756,2700,3600,3
8316,2943,248516341,1404484723,2700,3600,3
8317,2943,1404484723,330043310,2700,3600,3
8318,2944,332639850,330044047,2700,3600,3
8319,2944,6138125018,330043171,2700,3600,3
8320,2944,330040563,1199475134,2700,3600,3
8321,2944,34821710,975711395,2700,3600,3
8322,2944,322943549,330042756,2700,3600,3
8323,2946,330040978,2672744432,2700,3600,3
8324,2946,2510047363,330041106,2700,3600,3
8325,2946,360477758,330040956,2700,3600,3
8326,2946,2110802894,330043198,2700,3600,3
8327,2947,330044047,330043198,2700,3600,3
8328,2947,cluster_3234018651_330293737,330041106,2700,3600,3
8329,2948,323378327,2672744432,2700,3600,3
8330,2948,21608373,975711395,2700,3600,3
8331,2948,323250291,330040701,2700,3600,3
8332,2948,330045345,1404484711,2700,3600,3
8333,2949,9213952034,9152533590,2700,3600,3
8334,2949,975711395,414271220,2700,3600,3
8335,2949,5022920587,330044047,2700,3600,3
8336,2950,330045984,360477894,2700,3600,3
8337,2950,3787401132,323378174,2700,3600,3
8338,2951,6778082404,5528062124,2700,3600,3
8339,2951,6113530410,330044523,2700,3600,3
8340,2953,330040914,292257022,2700,3600,3
8341,2953,332236883,360474078,2700,3600,3
8342,2953,322943549,330042932,2700,3600,3
8343,2953,2559588578,8199646276,2700,3600,3
8344,2954,1404484723,cluster_330045131_330045136,2700,3600,3
8345,2954,330043310,9152533590,2700,3600,3
8346,2954,2316163380,324550942,2700,3600,3
8347,2954,4812389444,330045311,2700,3600,3
8348,2954,5470397558,5354357258,2700,3600,3
8349,2954,6113530410,2316163380,2700,3600,3
8350,2955,1404484711,1157945201,2700,3600,3
8351,2955,578673912,361191300,2700,3600,3
8352,2956,2345175512,3139882142,2700,3600,3
8353,2956,322943549,330043310,2700,3600,3
8354,2956,330045454,cluster_330045131_330045136,2700,3600,3
8355,2956,330043171,330041440,2700,3600,3
8356,2956,255364799,1404484701,2700,3600,3
8357,2958,3269693759,2640929732,2700,3600,3
8358,2958,5528062124,360477894,2700,3600,3
8359,2958,248516341,330040978,2700,3600,3
8360,2959,292257022,330041179,2700,3600,3
8361,2959,1404484701,578673912,2700,3600,3
8362,2959,2559588578,4813181314,2700,3600,3
8363,2959,34821710,330040727,2700,3600,3
8364,2960,cluster_330045496_330045504_5200254966_5200254968,5528062124,2700,3600,3
8365,2960,248516341,330045984,2700,3600,3
8366,2961,330043310,330046001,2700,3600,3
8367,2961,2670815505,2546875470,2700,3600,3
8368,2961,330043393,330045345,2700,3600,3
8369,2961,330043849,1423873864,2700,3600,3
8370,2962,330043310,330042917,2700,3600,3
8371,2962,6329296611,8132449074,2700,3600,3
8372,2962,332639850,5528062124,2700,3600,3
8373,2963,4871254737,8220941,2700,3600,3
8374,2963,330041794,2670815564,2700,3600,3
